,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
205,stations,{'all': 90},200,"{'lon': 126.98, 'lat': 37.57}",1535925600.0,1835848.0,"{'temp': 23.66, 'pressure': 1004, 'humidity': 69, 'temp_min': 23.1, 'temp_max': 24}",,Seoul,,"{'type': 1, 'id': 7676, 'message': 0.0051, 'country': 'KR', 'sunrise': 1535835810, 'sunset': 1535882344}",10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.1, 'deg': 140}"
206,stations,{'all': 20},200,"{'lon': -173.98, 'lat': -18.65}",1535925600.0,4032420.0,"{'temp': 27, 'pressure': 1016, 'humidity': 74, 'temp_min': 27, 'temp_max': 27}",,Neiafu,,"{'type': 1, 'id': 8332, 'message': 0.0067, 'country': 'TO', 'sunrise': 1535910104, 'sunset': 1535952530}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 6.2, 'deg': 100}"
207,stations,{'all': 12},200,"{'lon': 117.14, 'lat': -0.5}",1535927822.0,1629001.0,"{'temp': 26.89, 'pressure': 1021.75, 'humidity': 80, 'temp_min': 26.89, 'temp_max': 26.89, 'sea_level': 1025.16, 'grnd_level': 1021.75}",,Samarinda,,"{'message': 0.0162, 'country': 'ID', 'sunrise': 1535839676, 'sunset': 1535883237}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.32, 'deg': 206.009}"
208,,,404,,,,,city not found,,,,,,
209,stations,{'all': 92},200,"{'lon': 94.52, 'lat': 26.32}",1535927822.0,1262843.0,"{'temp': 19.89, 'pressure': 895.62, 'humidity': 99, 'temp_min': 19.89, 'temp_max': 19.89, 'sea_level': 1018.55, 'grnd_level': 895.62}",,Mokokchung,{'3h': 2.87},"{'message': 0.0031, 'country': 'IN', 'sunrise': 1535844146, 'sunset': 1535889598}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.47, 'deg': 145.509}"
210,stations,{'all': 75},200,"{'lon': -105.21, 'lat': 20.71}",1535924640.0,4004293.0,"{'temp': 32, 'pressure': 1009, 'humidity': 55, 'temp_min': 32, 'temp_max': 32}",,Ixtapa,,"{'type': 1, 'id': 4011, 'message': 0.0033, 'country': 'MX', 'sunrise': 1535892316, 'sunset': 1535937283}",24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.1, 'deg': 220}"
211,stations,{'all': 0},200,"{'lon': 97.04, 'lat': 40.29}",1535927823.0,1528998.0,"{'temp': 11.29, 'pressure': 846.58, 'humidity': 79, 'temp_min': 11.29, 'temp_max': 11.29, 'sea_level': 1022.36, 'grnd_level': 846.58}",,Yumen,,"{'message': 0.004, 'country': 'CN', 'sunrise': 1535842843, 'sunset': 1535889675}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.57, 'deg': 95.0093}"
212,stations,{'all': 75},200,"{'lon': -149.33, 'lat': -17.53}",1535925600.0,4033356.0,"{'temp': 27, 'pressure': 1015, 'humidity': 65, 'temp_min': 27, 'temp_max': 27}",,Tiarei,,"{'type': 1, 'id': 8343, 'message': 0.0034, 'country': 'PF', 'sunrise': 1535904154, 'sunset': 1535946649}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]",{'speed': 1}
213,stations,{'all': 0},200,"{'lon': 12.92, 'lat': 18.69}",1535927824.0,2446796.0,"{'temp': 25.99, 'pressure': 964.28, 'humidity': 32, 'temp_min': 25.99, 'temp_max': 25.99, 'sea_level': 1020.7, 'grnd_level': 964.28}",,Bilma,,"{'message': 0.0039, 'country': 'NE', 'sunrise': 1535864035, 'sunset': 1535908876}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.37, 'deg': 176.509}"
214,stations,{'all': 48},200,"{'lon': -78.15, 'lat': -10.07}",1535927825.0,3939168.0,"{'temp': 17.39, 'pressure': 954.15, 'humidity': 72, 'temp_min': 17.39, 'temp_max': 17.39, 'sea_level': 1025.2, 'grnd_level': 954.15}",,Huarmey,,"{'message': 0.048, 'country': 'PE', 'sunrise': 1535886837, 'sunset': 1535929802}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.52, 'deg': 179.009}"
215,stations,{'all': 20},200,"{'lon': 8.78, 'lat': -0.72}",1535925600.0,2396518.0,"{'temp': 25, 'pressure': 1013, 'humidity': 88, 'temp_min': 25, 'temp_max': 25}",,Port-Gentil,,"{'type': 1, 'id': 6834, 'message': 0.0033, 'country': 'GA', 'sunrise': 1535865683, 'sunset': 1535909231}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.6, 'deg': 200}"
216,stations,{'all': 0},200,"{'lon': 26.19, 'lat': 59.1}",1535927826.0,588365.0,"{'temp': 10.94, 'pressure': 1033.67, 'humidity': 88, 'temp_min': 10.94, 'temp_max': 10.94, 'sea_level': 1041.41, 'grnd_level': 1033.67}",,Vao,,"{'message': 0.0034, 'country': 'EE', 'sunrise': 1535858183, 'sunset': 1535908287}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.07, 'deg': 2.50931}"
217,,,404,,,,,city not found,,,,,,
218,stations,{'all': 0},200,"{'lon': 47.27, 'lat': 32.69}",1535927827.0,136702.0,"{'temp': 24.74, 'pressure': 997.03, 'humidity': 31, 'temp_min': 24.74, 'temp_max': 24.74, 'sea_level': 1011.78, 'grnd_level': 997.03}",,Dehloran,,"{'message': 0.0038, 'country': 'IR', 'sunrise': 1535855203, 'sunset': 1535901209}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.62, 'deg': 62.0093}"
219,stations,{'all': 92},200,"{'lon': 35.1, 'lat': 9.8}",1535927827.0,331038.0,"{'temp': 16.34, 'pressure': 852.66, 'humidity': 98, 'temp_min': 16.34, 'temp_max': 16.34, 'sea_level': 1023.37, 'grnd_level': 852.66}",,Mendi,{'3h': 1.34},"{'message': 0.0037, 'country': 'ET', 'sunrise': 1535859024, 'sunset': 1535903251}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.22, 'deg': 222.509}"
220,stations,{'all': 0},200,"{'lon': 166.46, 'lat': -22.28}",1535925600.0,2139521.0,"{'temp': 24, 'pressure': 1016, 'humidity': 53, 'temp_min': 24, 'temp_max': 24}",,Noumea,,"{'type': 1, 'id': 8344, 'message': 0.0047, 'country': 'NC', 'sunrise': 1535828575, 'sunset': 1535870687}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 310}"
221,stations,{'all': 40},200,"{'lon': 17.11, 'lat': 43.38}",1535925600.0,3195890.0,"{'temp': 20.47, 'pressure': 1013, 'humidity': 83, 'temp_min': 19, 'temp_max': 22}",,Krusevac,,"{'type': 1, 'id': 5982, 'message': 0.0039, 'country': 'HR', 'sunrise': 1535861845, 'sunset': 1535909025}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.1, 'deg': 270}"
222,stations,{'all': 75},200,"{'lon': -66.54, 'lat': 10.47}",1535925600.0,3639898.0,"{'temp': 28, 'pressure': 1010, 'humidity': 74, 'temp_min': 28, 'temp_max': 28}",,Guatire,,"{'type': 1, 'id': 4313, 'message': 0.0036, 'country': 'VE', 'sunrise': 1535883395, 'sunset': 1535927656}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 90}"
223,stations,{'all': 92},200,"{'lon': 50.17, 'lat': -14.27}",1535927829.0,1056899.0,"{'temp': 22.14, 'pressure': 1027.83, 'humidity': 100, 'temp_min': 22.14, 'temp_max': 22.14, 'sea_level': 1030.34, 'grnd_level': 1027.83}",,Sambava,{'3h': 2.255},"{'message': 0.0054, 'country': 'MG', 'sunrise': 1535856190, 'sunset': 1535898872}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 9.07, 'deg': 146.509}"
224,stations,{'all': 20},200,"{'lon': 41.88, 'lat': 52.66}",1535927830.0,502793.0,"{'temp': 19.14, 'pressure': 1016.4, 'humidity': 48, 'temp_min': 19.14, 'temp_max': 19.14, 'sea_level': 1036.75, 'grnd_level': 1016.4}",,Rasskazovo,,"{'message': 0.0041, 'country': 'RU', 'sunrise': 1535855155, 'sunset': 1535903807}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.42, 'deg': 60.5093}"
225,stations,{'all': 24},200,"{'lon': -77.82, 'lat': -10.68}",1535927830.0,3933024.0,"{'temp': 16.04, 'pressure': 1021.26, 'humidity': 100, 'temp_min': 16.04, 'temp_max': 16.04, 'sea_level': 1025.72, 'grnd_level': 1021.26}",,Paramonga,,"{'message': 0.0356, 'country': 'PE', 'sunrise': 1535886777, 'sunset': 1535929704}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.07, 'deg': 161.509}"
226,stations,{'all': 20},200,"{'lon': 120.52, 'lat': 17.54}",1535925600.0,1688687.0,"{'temp': 24, 'pressure': 1006, 'humidity': 100, 'temp_min': 24, 'temp_max': 24}",,San Quintin,,"{'type': 1, 'id': 7705, 'message': 0.0235, 'country': 'PH', 'sunrise': 1535838251, 'sunset': 1535883025}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1, 'deg': 130}"
227,stations,{'all': 75},200,"{'lon': 57.7, 'lat': -20.41}",1535925600.0,934322.0,"{'temp': 22, 'pressure': 1021, 'humidity': 78, 'temp_min': 22, 'temp_max': 22}",,Mahebourg,,"{'type': 1, 'id': 6729, 'message': 0.0037, 'country': 'MU', 'sunrise': 1535854594, 'sunset': 1535896860}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 5.1, 'deg': 110}"
228,stations,{'all': 75},200,"{'lon': 57.66, 'lat': -20.01}",1535925600.0,934479.0,"{'temp': 22, 'pressure': 1021, 'humidity': 78, 'temp_min': 22, 'temp_max': 22}",,Grand Gaube,,"{'type': 1, 'id': 6729, 'message': 0.0104, 'country': 'MU', 'sunrise': 1535854590, 'sunset': 1535896883}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 5.1, 'deg': 110}"
229,stations,{'all': 0},200,"{'lon': 32.55, 'lat': 46.69}",1535927832.0,710715.0,"{'temp': 19.09, 'pressure': 1026.86, 'humidity': 60, 'temp_min': 19.09, 'temp_max': 19.09, 'sea_level': 1031.15, 'grnd_level': 1026.86}",,Chornobayivka,,"{'message': 0.0265, 'country': 'UA', 'sunrise': 1535857904, 'sunset': 1535905550}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.32, 'deg': 47.5093}"
230,stations,{'all': 56},200,"{'lon': 116.31, 'lat': 50.53}",1535927833.0,2016735.0,"{'temp': 13.14, 'pressure': 930.8, 'humidity': 97, 'temp_min': 13.14, 'temp_max': 13.14, 'sea_level': 1017.05, 'grnd_level': 930.8}",,Sherlovaya Gora,{'3h': 0.12},"{'message': 0.0031, 'country': 'RU', 'sunrise': 1535837470, 'sunset': 1535885780}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 6.62, 'deg': 345.509}"
231,stations,{'all': 0},200,"{'lon': -41.05, 'lat': -21.64}",1535925600.0,3448903.0,"{'temp': 24, 'pressure': 1013, 'humidity': 73, 'temp_min': 24, 'temp_max': 24}",,Sao Joao da Barra,,"{'type': 1, 'id': 4479, 'message': 0.0042, 'country': 'BR', 'sunrise': 1535878323, 'sunset': 1535920522}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 9.3, 'deg': 50}"
232,stations,{'all': 88},200,"{'lon': -77.06, 'lat': 26.54}",1535927706.0,3571913.0,"{'temp': 28.14, 'pressure': 1030.51, 'humidity': 100, 'temp_min': 28.14, 'temp_max': 28.14, 'sea_level': 1030.59, 'grnd_level': 1030.51}",,Marsh Harbour,,"{'message': 0.0032, 'country': 'BS', 'sunrise': 1535885328, 'sunset': 1535930756}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 8.52, 'deg': 97.5093}"
233,stations,{'all': 20},200,"{'lon': -86.19, 'lat': 40.58}",1535925360.0,4920577.0,"{'temp': 30.2, 'pressure': 1019, 'humidity': 58, 'temp_min': 27.8, 'temp_max': 32}",,Galveston,,"{'type': 1, 'id': 1032, 'message': 0.0084, 'country': 'US', 'sunrise': 1535886830, 'sunset': 1535933617}",16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.7, 'deg': 220}"
234,stations,{'all': 20},200,"{'lon': -61.45, 'lat': 10.24}",1535925600.0,3573739.0,"{'temp': 29, 'pressure': 1010, 'humidity': 74, 'temp_min': 29, 'temp_max': 29}",,Esperance,,"{'type': 1, 'id': 4165, 'message': 0.0043, 'country': 'TT', 'sunrise': 1535882181, 'sunset': 1535926428}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.7, 'deg': 100}"
235,stations,{'all': 92},200,"{'lon': 136.51, 'lat': 50.1}",1535927835.0,2024449.0,"{'temp': 16.59, 'pressure': 1003.92, 'humidity': 76, 'temp_min': 16.59, 'temp_max': 16.59, 'sea_level': 1025.72, 'grnd_level': 1003.92}",,Elban,,"{'message': 0.0061, 'country': 'RU', 'sunrise': 1535832654, 'sunset': 1535880902}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.07, 'deg': 22.0093}"
236,stations,{'all': 88},200,"{'lon': 131.25, 'lat': -0.86}",1535927836.0,1626542.0,"{'temp': 26.64, 'pressure': 1022.89, 'humidity': 100, 'temp_min': 26.64, 'temp_max': 26.64, 'sea_level': 1025.76, 'grnd_level': 1022.89}",,Sorong,,"{'message': 0.0037, 'country': 'ID', 'sunrise': 1535836302, 'sunset': 1535879840}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.52, 'deg': 182.509}"
237,stations,{'all': 36},200,"{'lon': 78.62, 'lat': 30.78}",1535927836.0,1253628.0,"{'temp': 13.59, 'pressure': 781.08, 'humidity': 100, 'temp_min': 13.59, 'temp_max': 13.59, 'sea_level': 1016.16, 'grnd_level': 781.08}",,Lata,,"{'message': 0.0044, 'country': 'IN', 'sunrise': 1535847766, 'sunset': 1535893604}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.87, 'deg': 26.0093}"
238,stations,{'all': 56},200,"{'lon': 132.2, 'lat': 46.32}",1535927837.0,2038446.0,"{'temp': 18.14, 'pressure': 992.49, 'humidity': 84, 'temp_min': 18.14, 'temp_max': 18.14, 'sea_level': 1019.12, 'grnd_level': 992.49}",,Baoqing,{'3h': 0.26},"{'message': 0.0041, 'country': 'CN', 'sunrise': 1535833995, 'sunset': 1535881639}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 5.27, 'deg': 162.009}"
239,,,404,,,,,city not found,,,,,,
240,stations,{'all': 1},200,"{'lon': -102.27, 'lat': 33.18}",1535926500.0,5517675.0,"{'temp': 29.42, 'pressure': 1016, 'humidity': 37, 'temp_min': 28.7, 'temp_max': 30}",,Brownfield,,"{'type': 1, 'id': 2719, 'message': 0.01, 'country': 'US', 'sunrise': 1535891085, 'sunset': 1535937090}",16093.0,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]","{'speed': 1.5, 'deg': 180}"
241,stations,{'all': 76},200,"{'lon': -46, 'lat': -20.63}",1535927838.0,3453439.0,"{'temp': 26.09, 'pressure': 925.86, 'humidity': 36, 'temp_min': 26.09, 'temp_max': 26.09, 'sea_level': 1025.76, 'grnd_level': 925.86}",,Ponta do Sol,,"{'message': 0.0036, 'country': 'BR', 'sunrise': 1535879474, 'sunset': 1535921744}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.67, 'deg': 352.009}"
242,stations,{'all': 40},200,"{'lon': -72.07, 'lat': -45.58}",1535925600.0,3894426.0,"{'temp': 4.89, 'pressure': 1019, 'humidity': 72, 'temp_min': 4, 'temp_max': 6}",,Coihaique,,"{'type': 1, 'id': 4643, 'message': 0.0036, 'country': 'CL', 'sunrise': 1535886822, 'sunset': 1535926933}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.1, 'deg': 310}"
243,stations,{'all': 0},200,"{'lon': 77.98, 'lat': 45.25}",1535927839.0,1517637.0,"{'temp': 0.19, 'pressure': 970.36, 'humidity': 73, 'temp_min': 0.19, 'temp_max': 0.19, 'sea_level': 1039.5, 'grnd_level': 970.36}",,Ushtobe,,"{'message': 0.0038, 'country': 'KZ', 'sunrise': 1535847096, 'sunset': 1535894559}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.67, 'deg': 77.0093}"
244,stations,{'all': 20},200,"{'lon': -9.06, 'lat': 42.77}",1535925600.0,3115824.0,"{'temp': 24, 'pressure': 1014, 'humidity': 60, 'temp_min': 24, 'temp_max': 24}",,Muros,,"{'type': 1, 'id': 5500, 'message': 0.0036, 'country': 'ES', 'sunrise': 1535868170, 'sunset': 1535915259}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.1, 'deg': 60}"
245,stations,{'all': 92},200,"{'lon': -36.43, 'lat': -10.41}",1535927840.0,3454005.0,"{'temp': 24.39, 'pressure': 1019.97, 'humidity': 74, 'temp_min': 24.39, 'temp_max': 24.39, 'sea_level': 1030.26, 'grnd_level': 1019.97}",,Piacabucu,,"{'message': 0.0227, 'country': 'BR', 'sunrise': 1535876839, 'sunset': 1535919779}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.22, 'deg': 109.009}"
246,stations,{'all': 36},200,"{'lon': -69.36, 'lat': 77.48}",1535927841.0,3831208.0,"{'temp': 0.49, 'pressure': 987.06, 'humidity': 100, 'temp_min': 0.49, 'temp_max': 0.49, 'sea_level': 1018.75, 'grnd_level': 987.06}",,Qaanaaq,,"{'message': 0.0035, 'country': 'GL', 'sunrise': 1535874626, 'sunset': 1535937398}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.07, 'deg': 63.5093}"
247,stations,{'all': 0},200,"{'lon': 74.98, 'lat': 46.84}",1535927841.0,1525798.0,"{'temp': 5.94, 'pressure': 995.24, 'humidity': 100, 'temp_min': 5.94, 'temp_max': 5.94, 'sea_level': 1040.11, 'grnd_level': 995.24}",,Balkhash,,"{'message': 0.0158, 'country': 'KZ', 'sunrise': 1535847700, 'sunset': 1535895391}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.97, 'deg': 328.009}"
248,stations,{'all': 75},200,"{'lon': -77.79, 'lat': 24.73}",1535925600.0,3572906.0,"{'temp': 27, 'pressure': 1016, 'humidity': 78, 'temp_min': 27, 'temp_max': 27}",,Andros Town,,"{'type': 1, 'id': 4081, 'message': 0.0036, 'country': 'BS', 'sunrise': 1535885577, 'sunset': 1535930859}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 9.3, 'deg': 130}"
249,,,404,,,,,city not found,,,,,,
250,stations,{'all': 48},200,"{'lon': 72.64, 'lat': 10.57}",1535927842.0,1267390.0,"{'temp': 27.84, 'pressure': 1023.29, 'humidity': 97, 'temp_min': 27.84, 'temp_max': 27.84, 'sea_level': 1023.37, 'grnd_level': 1023.29}",,Kavaratti,,"{'message': 0.0036, 'country': 'IN', 'sunrise': 1535849989, 'sunset': 1535894270}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.17, 'deg': 306.509}"
251,stations,{'all': 75},200,"{'lon': -66.72, 'lat': 18.47}",1535925360.0,4562635.0,"{'temp': 28.04, 'pressure': 1014, 'humidity': 74, 'temp_min': 27, 'temp_max': 29}",,Arecibo,,"{'type': 1, 'id': 4062, 'message': 0.0041, 'country': 'PR', 'sunrise': 1535883159, 'sunset': 1535927971}",16093.0,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]","{'speed': 5.1, 'deg': 90, 'gust': 7.2}"
252,stations,{'all': 75},200,"{'lon': -58.16, 'lat': 6.8}",1535925600.0,3378644.0,"{'temp': 25, 'pressure': 1010, 'humidity': 94, 'temp_min': 25, 'temp_max': 25}",,Georgetown,,"{'type': 1, 'id': 4343, 'message': 0.0047, 'country': 'GY', 'sunrise': 1535881504, 'sunset': 1535925528}",8000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 2.1, 'deg': 250}"
253,stations,{'all': 0},200,"{'lon': -105.99, 'lat': 49.63}",1535927844.0,5887798.0,"{'temp': 21.49, 'pressure': 941.82, 'humidity': 30, 'temp_min': 21.49, 'temp_max': 21.49, 'sea_level': 1025.28, 'grnd_level': 941.82}",,Assiniboia,,"{'message': 0.0035, 'country': 'CA', 'sunrise': 1535890954, 'sunset': 1535938977}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.47, 'deg': 195.509}"
254,stations,{'all': 0},200,"{'lon': 37.56, 'lat': 56.07}",1535923800.0,503977.0,"{'temp': 16.71, 'pressure': 1026, 'humidity': 87, 'temp_min': 15, 'temp_max': 18}",,Marfino,,"{'type': 1, 'id': 7323, 'message': 0.0039, 'country': 'RU', 'sunrise': 1535855832, 'sunset': 1535905192}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3, 'deg': 50}"
255,stations,{'all': 0},200,"{'lon': 32.62, 'lat': -20.19}",1535927845.0,893549.0,"{'temp': 13.54, 'pressure': 954.63, 'humidity': 83, 'temp_min': 13.54, 'temp_max': 13.54, 'sea_level': 1026.33, 'grnd_level': 954.63}",,Chipinge,,"{'message': 0.0039, 'country': 'ZW', 'sunrise': 1535860602, 'sunset': 1535902888}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.22, 'deg': 72.5093}"
256,stations,{'all': 44},200,"{'lon': 81.12, 'lat': 6.12}",1535927846.0,1244926.0,"{'temp': 27.14, 'pressure': 1020.86, 'humidity': 95, 'temp_min': 27.14, 'temp_max': 27.14, 'sea_level': 1023.58, 'grnd_level': 1020.86}",,Hambantota,,"{'message': 0.0301, 'country': 'LK', 'sunrise': 1535848103, 'sunset': 1535892091}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.62, 'deg': 262.509}"
257,stations,{'all': 92},200,"{'lon': -9.47, 'lat': 7}",1535927846.0,2277060.0,"{'temp': 21.04, 'pressure': 991.11, 'humidity': 98, 'temp_min': 21.04, 'temp_max': 21.04, 'sea_level': 1026.33, 'grnd_level': 991.11}",,Gbarnga,{'3h': 7.595},"{'message': 0.023, 'country': 'LR', 'sunrise': 1535869813, 'sunset': 1535913853}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 2.87, 'deg': 249.009}"
258,stations,{'all': 90},200,"{'lon': 139.53, 'lat': 35.74}",1535925600.0,1850144.0,"{'temp': 21.98, 'pressure': 1015, 'humidity': 97, 'temp_min': 20.8, 'temp_max': 23}",,Nishihara,,"{'type': 1, 'id': 7622, 'message': 0.005, 'country': 'JP', 'sunrise': 1535832895, 'sunset': 1535879238}",3219.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 2.6, 'deg': 330}"
259,stations,{'all': 20},200,"{'lon': -25.43, 'lat': 37.72}",1535925600.0,3372472.0,"{'temp': 22, 'pressure': 1023, 'humidity': 73, 'temp_min': 22, 'temp_max': 22}",,Vila Franca do Campo,,"{'type': 1, 'id': 5957, 'message': 0.0033, 'country': 'PT', 'sunrise': 1535872401, 'sunset': 1535918892}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",{'speed': 1}
260,stations,{'all': 8},200,"{'lon': 20.71, 'lat': 41.28}",1535927848.0,787487.0,"{'temp': 14.09, 'pressure': 908.67, 'humidity': 94, 'temp_min': 14.09, 'temp_max': 14.09, 'sea_level': 1028.92, 'grnd_level': 908.67}",,Poum,,"{'message': 0.0033, 'country': 'MK', 'sunrise': 1535861114, 'sunset': 1535908032}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 0.92, 'deg': 275.009}"
